Nome;Sede;Campus;Modalidade;Coordenador
AGROECOLOGIA;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;RICARDO EDUARDO DE FREITAS MAIA
AGROECOLOGIA;ACAR?;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;RICARDO EDUARDO DE FREITAS MAIA
AGROECOLOGIA;TOM?-A??;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;RICARDO EDUARDO DE FREITAS MAIA
EDUCACAO DO CAMPO;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;JOSELINE SIMONE BARRETO TRINDADE
EDUCACAO DO CAMPO;ACAR?;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;RONALDO LOPES DE SOUSA
EDUCACAO DO CAMPO;TOM?-A??;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;RONALDO LOPES DE SOUSA
EDUCACAO DO CAMPO - INTENSIVO;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;
ENGENHARIA DE PRODUCAO;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;PAULO ROBERTO RIBEIRO MARQUES
ENGENHARIA DE PRODUCAO;BARCARENA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;PAULO ROBERTO RIBEIRO MARQUES
FISICA;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;MESSIAS DE SOUZA COSTA
FISICA;TUCURU?;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;MESSIAS DE SOUZA COSTA
LETRAS - ESPANHOL;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;JOSE EDUARDO PASTANA SILVA
LETRAS - ESPANHOL - INTENSIVO;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;JOSE EDUARDO PASTANA SILVA
LETRAS - ESPANHOL - INTENSIVO;CAMET?;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;JOSE EDUARDO PASTANA SILVA
LETRAS - ESPANHOL - INTENSIVO - ACAR?;ACAR?;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;
LETRAS - PORTUGUES;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;JOSE EDUARDO PASTANA SILVA
LETRAS - PORTUGUES;IGARAP?-MIRI;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;JOSE EDUARDO PASTANA SILVA
LETRAS - PORTUGUES;TOM?-A??;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;JOSE EDUARDO PASTANA SILVA
LETRAS - PORTUGUES - INTENSIVO;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;JOSE EDUARDO PASTANA SILVA
LETRAS - PORTUGUES - INTENSIVO;ACAR?;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;JOSE EDUARDO PASTANA SILVA
LETRAS - PORTUGUES - INTENSIVO;BARCARENA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;JOSE EDUARDO PASTANA SILVA
LETRAS - PORTUGUES - INTENSIVO;TOM?-A??;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;JOSE EDUARDO PASTANA SILVA
MATEMATICA;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;AUBEDIR SEIXAS COSTA
MATEMATICA;TOM?-A??;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;AUBEDIR SEIXAS COSTA
MATEMATICA - INTENSIVO;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;AUBEDIR SEIXAS COSTA
MATEMATICA - INTENSIVO;ACAR?;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;AUBEDIR SEIXAS COSTA
MATEMATICA - INTENSIVO;BARCARENA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;AUBEDIR SEIXAS COSTA
MATEMATICA - INTENSIVO;TOM?-A??;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;AUBEDIR SEIXAS COSTA
PEDAGOGIA;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;DINAIR LEAL DA HORA
PEDAGOGIA;ACAR?;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;DINAIR LEAL DA HORA
PEDAGOGIA - INTENSIVO;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;DINAIR LEAL DA HORA
PEDAGOGIA - INTENSIVO;ACAR?;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;DINAIR LEAL DA HORA
PEDAGOGIA - INTENSIVO;SOURE;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;DINAIR LEAL DA HORA
PEDAGOGIA - INTENSIVO;TOM?-A??;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;DINAIR LEAL DA HORA
PEDAGOGIA - PARFOR;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;DINAIR LEAL DA HORA
PEDAGOGIA - PARFOR;ACAR?;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;MARIA LUDETANA ARAUJO
PEDAGOGIA - PARFOR;GOIAN?SIA DO PAR?;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;
PEDAGOGIA - PARFOR;IGARAP?-MIRI;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;
PEDAGOGIA - PARFOR;JACUND?;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;
PEDAGOGIA - PARFOR;MUAN?;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;MARIA LUDETANA ARAUJO
PEDAGOGIA - PARFOR;PARAUAPEBAS;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;
PEDAGOGIA - PARFOR;TOM?-A??;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;
SERVICO SOCIAL;ABAETETUBA;CABAE - CAMPUS UNIVERSITARIO DE ABAETETUBA;Presencial;
AGRONOMIA;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;CICERO MANOEL DOS SANTOS
AGRONOMIA - PACAJ?;PACAJ?;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;CICERO MANOEL DOS SANTOS
CIENCIAS BIOLOGICAS;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;HERMES FONSECA DE MEDEIROS
EDUCACAO DO CAMPO;PLACAS;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;IRLANDA DO SOCORRO DE OLIVEIRA MILEO
EDUCACAO DO CAMPO;SENADOR JOS? PORF?RIO;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;SULIVAN FERREIRA DE SOUZA
EDUCACAO DO CAMPO - INTENSIVO;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;IRLANDA DO SOCORRO DE OLIVEIRA MILEO
EDUCACAO DO CAMPO - INTENSIVO;ANAPU;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;IRLANDA DO SOCORRO DE OLIVEIRA MILEO
EDUCACAO DO CAMPO - INTENSIVO;BRASIL NOVO;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;SULIVAN FERREIRA DE SOUZA
EDUCACAO DO CAMPO - INTENSIVO;GURUP?;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;SULIVAN FERREIRA DE SOUZA
EDUCACAO DO CAMPO - INTENSIVO;MEDICIL?NDIA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;IRLANDA DO SOCORRO DE OLIVEIRA MILEO
EDUCACAO DO CAMPO - INTENSIVO;PACAJ?;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;SULIVAN FERREIRA DE SOUZA
EDUCACAO DO CAMPO - INTENSIVO;URUAR?;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;SULIVAN FERREIRA DE SOUZA
EDUCACAO DO CAMPO - INTENSIVO - PORTO DE MOZ;PORTO DE MOZ;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;SULIVAN FERREIRA DE SOUZA
EDUCACAO DO CAMPO - VITORIA DO XINGU;VIT?RIA DO XINGU;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;SULIVAN FERREIRA DE SOUZA
ENGENHARIA FLORESTAL;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;ALISSON RODRIGO SOUZA REIS
ENGENHARIA FLORESTAL;TUCURU?;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;ALISSON RODRIGO SOUZA REIS
ETNODESENVOLVIMENTO;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;SULIVAN FERREIRA DE SOUZA
ETNODESENVOLVIMENTO;SOURE;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;SULIVAN FERREIRA DE SOUZA
ETNODESENVOLVIMENTO - INTENSIVO - S?O CAETANO DE ODIVELAS;S?O CAETANO DE ODIVELAS;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;WILLIAM CESAR LOPES DOMINGUES
GEOGRAFIA;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;LIVANIA NORBERTA DE OLIVEIRA
GEOGRAFIA - INTENSIVO;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;
LETRAS - INGLES;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;ADELSON LUIZ BAYMA DA SILVA
LETRAS - INGLES - INTENSIVO;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;ADELSON LUIZ BAYMA DA SILVA
LETRAS - PORTUGUES;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;ADELSON LUIZ BAYMA DA SILVA
LETRAS - PORTUGUES - INTENSIVO;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;ADELSON LUIZ BAYMA DA SILVA
LETRAS - PORTUGUES - INTENSIVO;PORTO DE MOZ;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;ADELSON LUIZ BAYMA DA SILVA
LETRAS - PORTUGUES - PARFOR;PACAJ?;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;
LETRAS - PORTUGUES - URUAR?;URUAR?;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;
MEDICINA;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;RENAN ROCHA GRANATO
PEDAGOGIA;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;RAIMUNDO SOUSA
PEDAGOGIA;PACAJ?;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;RAIMUNDO SOUSA
PEDAGOGIA - INTENSIVO;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;RAIMUNDO SOUSA
PEDAGOGIA - INTENSIVO;URUAR?;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;RAIMUNDO SOUSA
PEDAGOGIA - PARFOR;ALMEIRIM;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;
PEDAGOGIA - PARFOR;ALTAMIRA;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;
PEDAGOGIA - PARFOR;ANAPU;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;MARIA LUDETANA ARAUJO
PEDAGOGIA - PARFOR;MARAB?;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;
PEDAGOGIA - PARFOR;NOVO REPARTIMENTO;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;
PEDAGOGIA - PARFOR;URUAR?;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;RAIMUNDO SOUSA
PEDAGOGIA - PARFOR - GURUP?;GURUP?;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;MARIA LUDETANA ARAUJO
PEDAGOGIA - PARFOR - PORTO DE MOZ;PORTO DE MOZ;CALTA - CAMPUS UNIVERSITARIO DE ALTAMIRA;Presencial;
ENGENHARIA COSTEIRA E OCEANICA;SALIN?POLIS;CAMPSALINAS - CAMPUS UNIVERSITARIO DE SALINOPOLIS;Presencial;JOSE LEAO DE LUNA
ENGENHARIA DE EXPLORACAO E PRODUCAO DE PETROLEO;SALIN?POLIS;CAMPSALINAS - CAMPUS UNIVERSITARIO DE SALINOPOLIS;Presencial;JOSE LEAO DE LUNA
FISICA;SALIN?POLIS;CAMPSALINAS - CAMPUS UNIVERSITARIO DE SALINOPOLIS;Presencial;JEFERSON DANILO LIMA SILVA
MATEMATICA;SALIN?POLIS;CAMPSALINAS - CAMPUS UNIVERSITARIO DE SALINOPOLIS;Presencial;RAMZ LUIZ FRAIHA LOPES
ENGENHARIA DE ENERGIA;ANANINDEUA;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;SILVIO BISPO DO VALE
ENGENHARIA DE MATERIAIS;ANANINDEUA;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;EDINALDO JOS? DE SOUSA CUNHA
FISICA;ANANINDEUA;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;DARLENE TEIXEIRA FERREIRA
FISICA - INTENSIVO;ANANINDEUA;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;DARLENE TEIXEIRA FERREIRA
FISICA - INTENSIVO;CURU??;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;DARLENE TEIXEIRA FERREIRA
GEOGRAFIA;ANANINDEUA;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;DANIEL ARAUJO SOMBRA SOARES
GEOGRAFIA - INTENSIVO;ANANINDEUA;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;DANIEL ARAUJO SOMBRA SOARES
GEOGRAFIA - INTENSIVO;CURU??;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;DANIEL ARAUJO SOMBRA SOARES
GEOGRAFIA - INTENSIVO;SOURE;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;DANIEL ARAUJO SOMBRA SOARES
GEOPROCESSAMENTO;ANANINDEUA;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;PAULO ALVES DE MELO
GEOPROCESSAMENTO - OUTEIRO;OUTEIRO;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;PAULO ALVES DE MELO
HISTORIA;ANANINDEUA;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;SUENY DIANA OLIVEIRA DE SOUZA
HISTORIA;S?O JO?O DE PIRABAS;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;SUENY DIANA OLIVEIRA DE SOUZA
HISTORIA;TUCURU?;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;SUENY DIANA OLIVEIRA DE SOUZA
HISTORIA - INTENSIVO;ALTAMIRA;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;SUENY DIANA OLIVEIRA DE SOUZA
HISTORIA - INTENSIVO;ANANINDEUA;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;SUENY DIANA OLIVEIRA DE SOUZA
INTERDISCIPLINAR EM CIENCIA E TECNOLOGIA;ANANINDEUA;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;CRISTHIAN CORREA DA PAIXAO
QUIMICA - INTENSIVO;ANANINDEUA;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;LORENA GOMES CORUMBA
QUIMICA - INTENSIVO;CURU??;CANAN - CAMPUS UNIVERSITARIO DE ANANINDEUA;Presencial;LORENA GOMES CORUMBA
ENGENHARIA DE PESCA;TUCURU?;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;FRANCISCO CARLOS ALBERTO FONTELES HOLANDA
HISTORIA;BRAGAN?A;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;DARIO BENEDITO RODRIGUES NONATO DA SILVA
HISTORIA - INTENSIVO;BRAGAN?A;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;DARIO BENEDITO RODRIGUES NONATO DA SILVA
HISTORIA - INTENSIVO;CAPANEMA;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;DARIO BENEDITO RODRIGUES NONATO DA SILVA
LETRAS - INGLES;BRAGAN?A;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;KELLY CRISTINA MARQUES GAIGNOUX
LETRAS - INGLES;CAPANEMA;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;
LETRAS - INGLES - INTENSIVO;BRAGAN?A;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;KELLY CRISTINA MARQUES GAIGNOUX
LETRAS - INGLES - INTENSIVO;CAPANEMA;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;KELLY CRISTINA MARQUES GAIGNOUX
LETRAS - INGLES - VISEU;VISEU;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;KELLY CRISTINA MARQUES GAIGNOUX
LETRAS - PORTUGUES;BRAGAN?A;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;BENEDITO UBIRATAN DE SOUSA PINHEIRO J?NIOR
LETRAS - PORTUGUES;CAPANEMA;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;BENEDITO UBIRATAN DE SOUSA PINHEIRO J?NIOR
LETRAS - PORTUGUES - INTENSIVO;BRAGAN?A;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;BENEDITO UBIRATAN DE SOUSA PINHEIRO J?NIOR
LETRAS - PORTUGUES - INTENSIVO;CAPANEMA;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;BENEDITO UBIRATAN DE SOUSA PINHEIRO J?NIOR
LETRAS - PORTUGUES - PARFOR;BRAGAN?A;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;
LETRAS - PORTUGUES - PARFOR;CAPANEMA;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;
LETRAS - PORTUGUES - PARFOR;CAPIT?O PO?O;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;
MATEMATICA;BRAGAN?A;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;ELIZARDO FABRICIO LIMA LUCENA
MATEMATICA - INTENSIVO;AUGUSTO CORR?A;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;ELIZARDO FABRICIO LIMA LUCENA
MATEMATICA - INTENSIVO;CAPANEMA;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;ELIZARDO FABRICIO LIMA LUCENA
PEDAGOGIA;BRAGAN?A;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;ANA PAULA VIEIRA E SOUZA
PEDAGOGIA;CAPANEMA;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;ANA PAULA VIEIRA E SOUZA
PEDAGOGIA - INTENSIVO;BRAGAN?A;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;ANA PAULA VIEIRA E SOUZA
PEDAGOGIA - INTENSIVO;CAPANEMA;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;ANA PAULA VIEIRA E SOUZA
PEDAGOGIA - INTENSIVO;SANTA LUZIA DO PAR?;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;ANA PAULA VIEIRA E SOUZA
PEDAGOGIA - INTENSIVO;VISEU;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;ANA PAULA VIEIRA E SOUZA
PEDAGOGIA - PARFOR;AUGUSTO CORR?A;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;FRANCISCO PEREIRA DE OLIVEIRA
PEDAGOGIA - PARFOR;BRAGAN?A;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;FRANCISCO PEREIRA DE OLIVEIRA
PEDAGOGIA - PARFOR;CAPANEMA;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;FRANCISCO PEREIRA DE OLIVEIRA
PEDAGOGIA - PARFOR;CAPIT?O PO?O;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;FRANCISCO PEREIRA DE OLIVEIRA
PEDAGOGIA - PARFOR;NOVA ESPERAN?A DO PIRI?;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;FRANCISCO PEREIRA DE OLIVEIRA
PEDAGOGIA - PARFOR;TRACUATEUA;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;
PEDAGOGIA - PARFOR - VISEU;VISEU;CBRAG - CAMPUS UNIVERSITARIO DE BRAGANCA;Presencial;FRANCISCO PEREIRA DE OLIVEIRA
CIENCIAS NATURAIS;BREVES;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;MARCIO ROBERTO PIETROBOM DA SILVA
CIENCIAS NATURAIS - INTENSIVO;BREVES;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;MARCIO ROBERTO PIETROBOM DA SILVA
CIENCIAS NATURAIS - INTENSIVO;MELGA?O;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;MARCIO ROBERTO PIETROBOM DA SILVA
CIENCIAS NATURAIS - INTENSIVO;PORTEL;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;MARCIO ROBERTO PIETROBOM DA SILVA
LETRAS - PORTUGUES;BREVES;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;CINTHIA DE LIMA NEVES
LETRAS - PORTUGUES - INTENSIVO;BREVES;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;CINTHIA DE LIMA NEVES
LETRAS - PORTUGUES - INTENSIVO;CURRALINHO;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;CINTHIA DE LIMA NEVES
LETRAS - PORTUGUES - INTENSIVO;PORTEL;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;
LETRAS - PORTUGUES - PARFOR;BREVES;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;CINTHIA DE LIMA NEVES
LETRAS - PORTUGUES - PARFOR;GURUP?;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;
LETRAS - PORTUGUES - PARFOR;S?O SEBASTI?O DA BOA VISTA;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;
MATEMATICA;BREVES;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;JORSI JOSE DA CONCEICAO CUNHA
MATEMATICA - INTENSIVO;BAGRE;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;JORSI JOSE DA CONCEICAO CUNHA
MATEMATICA - INTENSIVO;BREVES;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;JORSI JOSE DA CONCEICAO CUNHA
MATEMATICA - INTENSIVO;S?O SEBASTI?O DA BOA VISTA;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;JORSI JOSE DA CONCEICAO CUNHA
PEDAGOGIA;BREVES;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;SOLANGE PEREIRA DA SILVA
PEDAGOGIA - INTENSIVO;BREVES;CBREV - CAMPUS UNIVERSITARIO DO MARAJO - BREVES;Presencial;SOLANGE PEREIRA DA SILVA
