Nome;Sede;Campus;Modalidade;Coordenador
ECONOMIA;BELÉM;ICSA - INSTITUTO DE CIENCIAS SOCIAIS APLICADAS;Presencial;LEANDRO MORAIS DE ALMEIDA
SERVICO SOCIAL;BELÉM;ICSA - INSTITUTO DE CIENCIAS SOCIAIS APLICADAS;Presencial;ELEN LUCIA MARCAL DE CARVALHO
SERVICO SOCIAL;CURU??;ICSA - INSTITUTO DE CIENCIAS SOCIAIS APLICADAS;Presencial;ELEN LUCIA MARCAL DE CARVALHO
SERVICO SOCIAL;GURUP?;ICSA - INSTITUTO DE CIENCIAS SOCIAIS APLICADAS;Presencial;ELEN LUCIA MARCAL DE CARVALHO
SERVICO SOCIAL;MOCAJUBA;ICSA - INSTITUTO DE CIENCIAS SOCIAIS APLICADAS;Presencial;ELEN LUCIA MARCAL DE CARVALHO
TURISMO;BELÉM;ICSA - INSTITUTO DE CIENCIAS SOCIAIS APLICADAS;Presencial;FABRICIO LEMOS DE SIQUEIRA MENDES
TURISMO;BRAGAN?A;ICSA - INSTITUTO DE CIENCIAS SOCIAIS APLICADAS;Presencial;FABRICIO LEMOS DE SIQUEIRA MENDES
TURISMO;BREVES;ICSA - INSTITUTO DE CIENCIAS SOCIAIS APLICADAS;Presencial;FABRICIO LEMOS DE SIQUEIRA MENDES
TURISMO;MOSQUEIRO;ICSA - INSTITUTO DE CIENCIAS SOCIAIS APLICADAS;Presencial;
TURISMO;PORTEL;ICSA - INSTITUTO DE CIENCIAS SOCIAIS APLICADAS;Presencial;
TURISMO;SALIN?POLIS;ICSA - INSTITUTO DE CIENCIAS SOCIAIS APLICADAS;Presencial;
TURISMO;TUCURU?;ICSA - INSTITUTO DE CIENCIAS SOCIAIS APLICADAS;Presencial;
CIENCIAS BIOLOGICAS;BRAGAN?A;IECOS - INSTITUTO DE ESTUDOS COSTEIROS - BRAGANCA;Presencial;ALDEMIR BRANCO DE OLIVEIRA FILHO
CIENCIAS NATURAIS;BRAGAN?A;IECOS - INSTITUTO DE ESTUDOS COSTEIROS - BRAGANCA;Presencial;PERICLES SENA DO REGO
CIENCIAS NATURAIS;CAPANEMA;IECOS - INSTITUTO DE ESTUDOS COSTEIROS - BRAGANCA;Presencial;PERICLES SENA DO REGO
CIENCIAS NATURAIS;SANTA LUZIA DO PAR?;IECOS - INSTITUTO DE ESTUDOS COSTEIROS - BRAGANCA;Presencial;PERICLES SENA DO REGO
CIENCIAS NATURAIS - INTENSIVO;BRAGAN?A;IECOS - INSTITUTO DE ESTUDOS COSTEIROS - BRAGANCA;Presencial;PERICLES SENA DO REGO
ENGENHARIA DE PESCA;BRAGAN?A;IECOS - INSTITUTO DE ESTUDOS COSTEIROS - BRAGANCA;Presencial;FRANCISCO CARLOS ALBERTO FONTELES HOLANDA
LICENCIATURA INTEGRADA EM CIENCIAS MATEMATICA E LINGUAGENS;MOCAJUBA;IEMCI - INSTITUTO DE EDUCACAO MATEMATICA E CIENTIFICA;Presencial;TALITA CARVALHO SILVA DE ALMEIDA
"LICENCIATURA INTEGRADA EM CIENCIAS, MATEMATICA E LINGUAGENS";BELÉM;IEMCI - INSTITUTO DE EDUCACAO MATEMATICA E CIENTIFICA;Presencial;TALITA CARVALHO SILVA DE ALMEIDA
"LICENCIATURA INTEGRADA EM CIENCIAS, MATEMATICA E LINGUAGENS";PONTA DE PEDRAS;IEMCI - INSTITUTO DE EDUCACAO MATEMATICA E CIENTIFICA;Presencial;
LICENCIATURA INTEGRADA EM CIENCIAS MATEMATICA E LINGUAGENS(EAD);BELÉM;IEMCI - INSTITUTO DE EDUCACAO MATEMATICA E CIENTIFICA;A Dist?cia;
"LICENCIATURA INTEGRADA EM CIENCIAS, MATEMATICA E LINGUAGENS - INTENSIVO";BRAGAN?A;IEMCI - INSTITUTO DE EDUCACAO MATEMATICA E CIENTIFICA;Presencial;TALITA CARVALHO SILVA DE ALMEIDA
"LICENCIATURA INTEGRADA EM CIENCIAS, MATEMATICA E LINGUAGENS - INTENSIVO";SOURE;IEMCI - INSTITUTO DE EDUCACAO MATEMATICA E CIENTIFICA;Presencial;TALITA CARVALHO SILVA DE ALMEIDA
"LICENCIATURA INTEGRADA EM CIENCIAS, MATEMATICA E LINGUAGENS - PARFOR";ABAETETUBA;IEMCI - INSTITUTO DE EDUCACAO MATEMATICA E CIENTIFICA;Presencial;
"LICENCIATURA INTEGRADA EM CIENCIAS, MATEMATICA E LINGUAGENS - PARFOR";BELÉM;IEMCI - INSTITUTO DE EDUCACAO MATEMATICA E CIENTIFICA;Presencial;
"LICENCIATURA INTEGRADA EM CIENCIAS, MATEMATICA E LINGUAGENS - PARFOR";BUJARU;IEMCI - INSTITUTO DE EDUCACAO MATEMATICA E CIENTIFICA;Presencial;
"LICENCIATURA INTEGRADA EM CIENCIAS, MATEMATICA E LINGUAGENS - PARFOR";PONTA DE PEDRAS;IEMCI - INSTITUTO DE EDUCACAO MATEMATICA E CIENTIFICA;Presencial;
CIENCIAS SOCIAIS;BELÉM;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;IZABELA DA SILVA JATENE
CIENCIAS SOCIAIS - PARFOR;BELÉM;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
CIENCIAS SOCIAIS - PARFOR;BRAGAN?A;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
CIENCIAS SOCIAIS - PARFOR;CAMET?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
CIENCIAS SOCIAIS - PARFOR;CAPANEMA;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
CIENCIAS SOCIAIS - PARFOR;COLARES;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
CIENCIAS SOCIAIS - PARFOR;GURUP?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
CIENCIAS SOCIAIS - PARFOR;M?E DO RIO;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
CIENCIAS SOCIAIS - PARFOR;MARAB?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
CIENCIAS SOCIAIS - PARFOR;NOVO REPARTIMENTO;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
CIENCIAS SOCIAIS - PARFOR;PACAJ?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
CIENCIAS SOCIAIS - PARFOR;SANTAR?M;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
CIENCIAS SOCIAIS - PARFOR;SOURE;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
CIENCIAS SOCIAIS - PARFOR;TUCURU?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
FILOSOFIA;BELÉM;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;DAMIAO BEZERRA OLIVEIRA
FILOSOFIA;PARAUAPEBAS;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
FILOSOFIA - PARFOR;BELÉM;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;LUIS EDUARDO RAMOS DE SOUZA
FILOSOFIA - PARFOR;BRAGAN?A;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;LUIS EDUARDO RAMOS DE SOUZA
FILOSOFIA - PARFOR;CAMET?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;LUIS EDUARDO RAMOS DE SOUZA
FILOSOFIA - PARFOR;SANTAR?M;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;LUIS EDUARDO RAMOS DE SOUZA
FILOSOFIA - PARFOR;TUCURU?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;LUIS EDUARDO RAMOS DE SOUZA
GEOGRAFIA;BELÉM;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ALAN NUNES ARAUJO
GEOGRAFIA;JURUTI;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
GEOGRAFIA;PARAUAPEBAS;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
GEOGRAFIA - INTENSIVO;BELÉM;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
GEOGRAFIA - PARFOR;ABAETETUBA;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ALAN NUNES ARAUJO
GEOGRAFIA - PARFOR;ALTAMIRA;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;BENEDITA ALCIDEMA COELHO DOS SANTOS MAGALHAES
GEOGRAFIA - PARFOR;BAGRE;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ALAN NUNES ARAUJO
GEOGRAFIA - PARFOR;BAI?O;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ALAN NUNES ARAUJO
GEOGRAFIA - PARFOR;BELÉM;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ALAN NUNES ARAUJO
GEOGRAFIA - PARFOR;BREVES;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ALAN NUNES ARAUJO
GEOGRAFIA - PARFOR;BUJARU;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ALAN NUNES ARAUJO
GEOGRAFIA - PARFOR;CASTANHAL;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ALAN NUNES ARAUJO
GEOGRAFIA - PARFOR;IPIXUNA DO PAR?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ALAN NUNES ARAUJO
GEOGRAFIA - PARFOR;MARAB?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ALAN NUNES ARAUJO
GEOGRAFIA - PARFOR;NOVA ESPERAN?A DO PIRI?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ALAN NUNES ARAUJO
GEOGRAFIA - PARFOR;TOM?-A??;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ALAN NUNES ARAUJO
GEOGRAFIA - PARFOR;TUCURU?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ALAN NUNES ARAUJO
HISTORIA;MOSQUEIRO;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ANTONIO MAURICIO DIAS DA COSTA
HISTORIA BACHARELADO;BELÉM;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ANTONIO MAURICIO DIAS DA COSTA
HISTORIA - CURRALINHO;CURRALINHO;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ANTONIO MAURICIO DIAS DA COSTA
HISTORIA - INTENSIVO;BELÉM;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
HISTORIA LICENCIATURA;BELÉM;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ANTONIO MAURICIO DIAS DA COSTA
HISTORIA - PARFOR;ABAETETUBA;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
HISTORIA - PARFOR;ALTAMIRA;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
HISTORIA - PARFOR;BELÉM;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;FERNANDO ARTHUR DE FREITAS NEVES
HISTORIA - PARFOR;BRAGAN?A;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
HISTORIA - PARFOR;BREVES;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
HISTORIA - PARFOR;CAMET?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ANTONIO MAURICIO DIAS DA COSTA
HISTORIA - PARFOR;CAPIT?O PO?O;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ANTONIO MAURICIO DIAS DA COSTA
HISTORIA - PARFOR;CASTANHAL;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ANTONIO MAURICIO DIAS DA COSTA
HISTORIA - PARFOR;MARAB?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
HISTORIA - PARFOR;NOVA ESPERAN?A DO PIRI?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
HISTORIA - PARFOR;PACAJ?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ANTONIO MAURICIO DIAS DA COSTA
HISTORIA - PARFOR;PARAUAPEBAS;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ANTONIO MAURICIO DIAS DA COSTA
HISTORIA - PARFOR;PORTEL;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ANTONIO MAURICIO DIAS DA COSTA
HISTORIA - PARFOR;S?O SEBASTI?O DA BOA VISTA;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;ANTONIO MAURICIO DIAS DA COSTA
HISTORIA - PARFOR;TUCURU?;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;
PSICOLOGIA;BELÉM;IFCH - INSTITUTO DE FILOSOFIA E CIENCIAS HUMANAS;Presencial;FABIANA PEREIRA SABINO DE OLIVEIRA
GEOFISICA;BELÉM;IG - INSTITUTO DE GEOCIENCIAS;Presencial;VICTOR CEZAR TOCANTINS DE SOUZA
GEOLOGIA;BELÉM;IG - INSTITUTO DE GEOCIENCIAS;Presencial;CLAUDIO NERY LAMARAO
METEOROLOGIA;BELÉM;IG - INSTITUTO DE GEOCIENCIAS;Presencial;PAULO AFONSO FISCHER KUHN
OCEANOGRAFIA;BELÉM;IG - INSTITUTO DE GEOCIENCIAS;Presencial;MAAMAR EL ROBRINI
COMUNICACAO SOCIAL - JORNALISMO;BELÉM;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;KELLY KALYNKA DAMASCENO CRUZ
COMUNICACAO SOCIAL - PUBLICIDADE E PROPAGANDA;BELÉM;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;KELLY KALYNKA DAMASCENO CRUZ
LETRAS - ALEMAO;BELÉM;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;EZILDA MACIEL DA SILVA
LETRAS - ESPANHOL;BELÉM;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;EZILDA MACIEL DA SILVA
LETRAS - ESPANHOL - PARFOR;ABAETETUBA;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - ESPANHOL - PARFOR;BARCARENA;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - ESPANHOL - PARFOR;BELÉM;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - ESPANHOL - PARFOR;BREVES;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - ESPANHOL - PARFOR;CAMET?;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;LUIS DE NAZARE VIANA VALENTE
LETRAS - ESPANHOL - PARFOR;CASTANHAL;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - ESPANHOL - PARFOR;JACUND?;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - ESPANHOL - PARFOR;SANTAR?M;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - FRANCES;BELÉM;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;EZILDA MACIEL DA SILVA
LETRAS - INGLES;BELÉM;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;EZILDA MACIEL DA SILVA
LETRAS - INGLES - PARFOR;ABAETETUBA;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - INGLES - PARFOR;BELÉM;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - INGLES - PARFOR;BRAGAN?A;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - INGLES - PARFOR;BREVES;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - INGLES - PARFOR;CAMET?;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - INGLES - PARFOR;CASTANHAL;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - INGLES - PARFOR;ITAITUBA;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - INGLES - PARFOR;M?E DO RIO;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - INGLES - PARFOR;MARAB?;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - INGLES - PARFOR;MEDICIL?NDIA;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - INGLES - PARFOR;PARAUAPEBAS;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - INGLES - PARFOR;TAIL?NDIA;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - INGLES - PARFOR;TUCURU?;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - LIBRAS - INTENSIVO;BELÉM;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;MARIA LIZETE SAMPAIO SOBRAL
LETRAS - LIBRAS - INTENSIVO;SOURE;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;EZILDA MACIEL DA SILVA
LETRAS - LIBRAS - PARFOR - GURUPA;GURUP?;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;WALDEMAR DOS SANTOS CARDOSO JUNIOR
LETRAS - LIBRAS - PARFOR - JACUND?;JACUND?;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - LIBRAS - PARFOR - PACAJ?;PACAJ?;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - LINGUA PORTUGUESA;BELÉM;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;REGINA CELIA FERNANDES CRUZ
LETRAS - LINGUA PORTUGUESA - PARFOR;BELÉM;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - PORTUGUES/EAD;BELÉM;ILC - INSTITUTO DE LETRAS E COMUNICACAO;A Dist?cia;EUNICE BRAGA PEREIRA
LETRAS - PORTUGUES - PARFOR;ABAETETUBA;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - PORTUGUES - PARFOR;ALTAMIRA;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - PORTUGUES - PARFOR;BAGRE;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - PORTUGUES - PARFOR;BENEVIDES;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - PORTUGUES - PARFOR;CONC?RDIA DO PAR?;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - PORTUGUES - PARFOR;DOM ELISEU;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - PORTUGUES - PARFOR;GOIAN?SIA DO PAR?;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - PORTUGUES - PARFOR;MARAB?;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - PORTUGUES - PARFOR;PORTO DE MOZ;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;MARILIA FERNANDA PEREIRA DE FREITAS
LETRAS - PORTUGUES - PARFOR;REDEN??O;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - PORTUGUES - PARFOR;TUCURU?;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
LETRAS - PORTUGUES - PARFOR - MARACAN?;MARACAN?;ILC - INSTITUTO DE LETRAS E COMUNICACAO;Presencial;
MEDICINA VETERINARIA;CASTANHAL;IMV - INSTITUTO DE MEDICINA VETERINARIA;Presencial;TALITA BANDEIRA ROOS
DESENVOLVIMENTO RURAL;BELÉM;INEAF - INSTITUTO AMAZONICO DE AGRICULTURAS FAMILIARES;Presencial;PHILIPPE JEAN LOUIS SABLAYROLLES
ARQUITETURA E URBANISMO;BELÉM;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;ROBERTA MENEZES RODRIGUES
CONSERVACAO E RESTAURO;BELÉM;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;ROSEANE DA CONCEICAO COSTA NORAT
ENGENHARIA BIOMEDICA;BELÉM;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;MARIA DA CONCEICAO PEREIRA FONSECA
ENGENHARIA CIVIL;BARCARENA;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;MAURICIO DE PINA FERREIRA
ENGENHARIA CIVIL;BELÉM;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;MAURICIO DE PINA FERREIRA
ENGENHARIA CIVIL;PARAUAPEBAS;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;
ENGENHARIA DA COMPUTACAO;BELÉM;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;ILAN SOUSA CORREA
ENGENHARIA DE ALIMENTOS;BELÉM;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;EDER AUGUSTO FURTADO ARAUJO
ENGENHARIA DE TELECOMUNICACOES;BELÉM;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;ILAN SOUSA CORREA
ENGENHARIA ELETRICA;BELÉM;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;CARMINDA CELIA MOURA DE MOURA CARVALHO
ENGENHARIA FERROVIARIA E LOGISTICA;BELÉM;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;ROBERTO SERRA PACHA
ENGENHARIA MECANICA;BELÉM;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;MARIA DE FATIMA MENDES LEAL
ENGENHARIA MECANICA;PARAUAPEBAS;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;
ENGENHARIA NAVAL;BELÉM;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;
ENGENHARIA QUIMICA;BELÉM;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;SIL FRANCILEY DOS SANTOS QUARESMA
ENGENHARIA SANITARIA E AMBIENTAL;BELÉM;ITEC - INSTITUTO DE TECNOLOGIA;Presencial;KATIUCIA NASCIMENTO ADAM
NAEA-NUCLEO DE ALTOS ESTUDOS AMAZONICOS;BELÉM;NAEA - NUCLEO DE ALTOS ESTUDOS AMAZONICOS;Presencial;
NDAE - NUCLEO DE DESENVOLVIMENTO AMAZ?NICO ENGENHARIA;TUCURU?;NDAE - NUCLEO DE DESENVOLVIMENTO AMAZ?NICO EM ENGENHARIA;Presencial;AARAO FERREIRA LIMA NETO
NEAP - NUCLEO DE ECOLOGIA AQUATICA E PESCA DA AMAZONIA;BELÉM;NEAP - NUCLEO DE ECOLOGIA AQUATICA E PESCA DA AMAZONIA;Presencial;BIANCA BENTES DA SILVA
NEB -NUCLEO DE ESTUDOS TRANSDISCIPLINARES;BELÉM;NEB - NUCLEO DE ESTUDOS TRANSDISCIPLINARES EM EDUCACAO BASICA;Presencial;
NITAE - NUCLEO DE INOVACAO E TECNOLOGIAS APLICADAS A ENSINO E EXTENSAO;BELÉM;NITAE - NUCLEO DE INOVACAO E TECNOLOGIAS APLICADAS A ENSINO E EXTENSAO;Presencial;MARIA ATAIDE MALCHER
NMT - NUCLEO DE MEDIDINA TROPICAL;BELÉM;NMT - NUCLEO DE MEDICINA TROPICAL;Presencial;EDNA AOBA YASSUI ISHIKAWA
NUMA - NUCLEO DE MEIO AMBIENTE;BELÉM;NUMA - NUCLEO DE MEIO AMBIENTE;Presencial;
